date,FU736000105.Q,FU735013005.Q,FU734090005.Q,FU733091003.Q,FU733030005.Q,FU732051003.Q,FU734022605.Q,FU733061103.Q,FU733061703.Q,FU733063003.Q,FU733069005.Q,FU733092305.Q,FU733092103.Q,FU733094635.Q,FU733040005.Q,FU733090005.Q,FU733094735.Q,FU733093005.Q,FU734194005.Q,FU734190005.Q,FU732151003.Q,FU734122005.Q,FU733169103.Q,FU733163005.Q,FU733192305.Q,FU733178013.Q,FU733190005.Q,FU733194735.Q,FU733193005.Q,FU733181105.Q,FU733164105.Q,FU733192103.Q,FU737005005.Q
2018:Q2,29135,8485,-13699,10606,-275,-1024,5198,6020,-1554,732,-6041,161,1201,1407,1000,-25932,-31196,5264,-55994,-32568,-1,-12778,906,-13684,1248,-330,-20707,-22937,2230,-23426,-25125,1699,-21646
2018:Q3,33306,8609,-23738,159,10996,496,11290,2001,9365,-76,-9330,-488,-4506,-31019,1000,-2336,-685,-1651,-17241,19748,-114,-885,1159,-2044,-1911,0,22658,16115,6543,-36989,-37232,243,31194
2018:Q4,31821,8706,55593,-9850,-1417,-2122,2127,-213,-791,3131,-1459,155,5264,82076,1000,-20181,-18859,-1322,-47020,-33607,-46,2479,887,1592,-4356,0,-31684,-32086,402,-13413,-44171,30758,-79499
2019:Q1,43040,8693,73534,6882,1303,-218,1434,-1038,1773,699,2972,-2775,8478,5971,1000,48487,49015,-528,6867,64191,-5,36214,246,35968,5257,0,22725,25144,-2419,-57324,-32745,-24579,-32321
2019:Q2,40506,8874,98309,-4613,18419,-172,7155,4457,-501,3199,5625,333,4725,57068,1000,8769,19356,-10587,10959,54022,0,30380,200,30180,2140,-330,21832,19340,2492,-43063,-29949,-13114,-55718
2019:Q3,34196,8993,13197,3434,-17380,-87,16185,15140,-1164,2209,12984,-1817,7279,8180,1000,-16581,-4129,-12452,-43162,4530,0,2549,-2545,5094,-8466,0,10447,467,9980,-47692,-41055,-6637,-31156
2019:Q4,22828,9043,-41546,-3011,4654,884,4368,3116,2195,-943,-8192,1022,9764,-5482,1000,-46553,-36028,-10525,-69690,-22913,2,-23472,2026,-25498,-14732,0,15289,1985,13304,-46777,-46052,-725,-14359
2020:Q1,21927,8499,159819,8010,39687,48,-9975,-7087,-3382,494,11065,-1496,8921,82040,1000,20519,24273,-3754,106442,100224,-2,82911,-446,83357,913,0,16402,29853,-13451,6218,-34854,41072,-39949
2020:Q2,10303,8074,61253,10965,87604,19748,2228,1507,-1926,2647,-9686,1191,2764,-21707,1000,-32854,-36025,3171,55212,75206,4,62161,-527,62688,323,0,12718,2457,10261,-19994,9373,-29367,-3813
2020:Q3,15722,8336,-8833,-3351,-8330,14731,-8051,-23,-1633,-6395,-14435,-1160,4880,20676,1000,-14793,-10177,-4616,-44325,-33776,14,-33819,-1316,-32503,853,-330,-494,5521,-6015,-10549,1715,-12264,-28106
2020:Q4,20703,8599,64282,-22942,16904,4843,7116,8694,-2309,731,2003,-107,6053,26206,1000,23206,21356,1850,11403,30046,-18,18631,1581,17050,7809,0,3624,5037,-1413,-18643,5548,-24191,-40774
2021:Q1,26147,8777,-20586,5531,-80502,-11932,28774,26033,-2383,5124,14565,374,-1658,23660,1000,-398,-2128,1730,-53572,-37301,109,-37710,364,-38074,1603,0,-1303,2426,-3729,-16271,-14316,-1955,-15616
2021:Q2,26932,9024,93889,-5735,4683,-13596,-3418,1218,-1809,-2827,8420,-534,8771,42296,1000,52002,50038,1964,36151,78978,-41,82592,1006,81586,4460,-330,-7703,-2175,-5528,-42827,-25971,-16856,-39831
2021:Q3,32160,9114,38792,-2328,-23901,14294,-4061,-2096,-1943,-22,-4528,-674,7914,24216,1000,26860,28795,-1935,-17167,19027,34,-7107,-40,-7067,-9973,0,36073,25317,10756,-36194,-38867,2673,-32914
2021:Q4,27270,9319,21492,748,3207,-4024,8103,9028,-2239,1314,5162,-2414,15274,-13121,1000,7557,10744,-3187,-12632,38912,-68,27251,1644,25607,6803,0,4926,7938,-3012,-51544,-30900,-20644,-16173
2022:Q1,36344,9665,6443,2834,-33262,-8317,11651,12796,-1110,-35,20295,-1826,10981,-50765,1000,53852,49798,4054,-15795,32521,40,-13860,-650,-13210,-3388,0,49729,50952,-1223,-48316,-58558,10242,4442
2022:Q2,35232,9935,21233,-14109,40292,5987,24397,25050,-672,19,-5033,611,9575,6552,1000,-48039,-46111,-1928,35010,11585,-48,-14446,1342,-15788,-9549,-330,35958,25366,10592,23425,-10953,34378,39074
2022:Q3,39815,10234,25379,4383,19661,5425,18405,16191,-854,3068,4892,-3237,1278,-363,1000,-26065,-29919,3854,32901,16756,1,-44023,376,-44399,-8795,0,69573,56435,13138,16145,-5874,22019,37103
2022:Q4,46995,10352,31091,-1869,51728,-102,4122,2599,-455,1978,1250,369,1397,3366,1000,-30170,-23679,-6491,52088,57737,-27,69156,350,68806,-13681,0,2289,-18808,21097,-5649,-2135,-3514,57639
2023:Q1,45213,10647,53668,2458,11252,-598,-17875,-14284,-466,-3125,-774,1738,13096,27831,1000,15540,17422,-1882,-19406,16737,37,6189,-541,6730,814,0,9697,15162,-5465,-36143,-28330,-7813,-38509
2023:Q2,45851,10765,-2389,530,-20198,-76,370,1274,-205,-699,1442,-1225,6270,-14079,1000,23577,25543,-1966,-43249,2619,-15,-6722,3403,-10125,1893,-619,8082,7041,1041,-45868,-26313,-19555,-5774
2023:Q3,45604,10851,93624,2643,-30544,-631,13858,9541,-396,4713,-1951,785,6335,28230,1000,73899,68174,5725,5180,11505,71,-51918,-1386,-50532,4757,0,58595,51462,7133,-6325,-6617,292,-53692
2023:Q4,46540,11045,79686,-2190,56754,1176,-1256,-1163,-580,487,1773,791,8187,-3503,1000,16954,24197,-7243,50362,80878,-97,72043,1622,70421,-1359,0,10291,7480,2811,-30516,-11414,-19102,6171
2024:Q1,46491,11179,32090,-2005,2417,-2424,-9365,-7294,231,-2302,-674,1343,5288,4160,1000,32350,28219,4131,-6738,25889,5,1948,-1278,3226,988,0,22948,24678,-1730,-32627,-16424,-16203,-3516
